sym_x,sym_y,seed_category,corr,p_value,half_life,spread_sharpe,spread_sortino,spread_vol,spread_max_dd,spread_pos_ratio,spread_neg_ratio,n_obs,beta,intercept,is_viable,pair_score,pair_label,risk_return_score,stats_quality_score,macro_score,fundamental_score,structure_score,penalty_total
USMV,SPLV,thematic_factor,0.9510685391985261,0.35028643443627544,98.93379480791704,0.2614431919540814,0.37501600609654545,0.0760835845002409,0.17843243757321492,0.48523489932885905,0.5140939597315436,1491.0,1.191427547291824,-0.6011238801780232,False,0.7203857474701989,B,0.5203857474701988,0.2,0.0,0.0,0.15,0.0
IEF,TLT,credit_rates,0.9070121383497995,0.38842639261584205,122.46727427318697,0.2658781326878906,0.3927341427637384,0.03255827946134635,0.06854261946039486,0.49731543624161073,0.5026845637583892,1491.0,0.4288832647221197,2.6075286188961373,False,0.7194211802332997,B,0.5394211802332997,0.2,0.0,0.0,0.1,0.0
RIOT,MARA,crypto,0.8324609235847997,0.15243195459866188,104.48793825388627,0.19553820445403358,0.31190965371654616,0.6083642759778352,1.5965246479413155,0.4677852348993289,0.5322147651006711,1491.0,0.7463412592911867,0.47573064901895545,True,0.7182839222576155,B,0.38498629047667876,0.24756804540133814,0.0,0.0,0.4,0.0
MTUM,VLUE,thematic_factor,0.7627075913444835,0.13696432721804808,108.52010019521536,0.2176563804246762,0.29672614794428503,0.17566337131494997,0.4193693446010851,0.5335570469798657,0.4664429530201342,1491.0,1.163355708482931,-0.2079557429095633,False,0.7011022680410204,B,0.41697729709365405,0.26303567278195195,0.0,0.0,0.25,0.0
SPY,MDY,us_core_style,0.9059093139423717,0.3671567082586361,129.27853429674516,0.2573245538884977,0.37619918015876647,0.13110088544950302,0.3546181743693131,0.5275167785234899,0.47248322147651006,1491.0,1.1412838147487696,-0.9259818691555655,False,0.693571616512248,B,0.5135716165122479,0.2,0.0,0.0,0.1,0.0
XOP,OIH,us_sectors_rotation,0.900083866602199,0.020034455435888127,61.94364064872845,0.15860821791661361,0.2330706528655564,0.23237395947628373,0.43953369613211546,0.5080536912751678,0.4919463087248322,1491.0,1.075481756719499,-1.185905864126238,False,0.6789428821947391,B,0.31296700099986074,0.3799655445641119,0.0,0.0,0.25,0.0
XLI,XLF,us_sectors_rotation,0.8979904889337484,0.12157961616085938,80.26066737340021,0.18567997550307205,0.2720509787989619,0.10511126202073205,0.2432326823720965,0.5161073825503356,0.48389261744966444,1491.0,0.926577230984847,1.316809601870769,False,0.6661452757023019,B,0.37125100701490343,0.27842038383914064,0.0,0.0,0.25,0.0
NIB,JO,commodities,0.19230575809006434,0.169189465531224,47.47465183159784,0.23364934549322933,0.38611212536856837,0.2769020826484727,0.3756458914931522,0.49608062709966405,0.47144456886898095,894.0,-0.04827576970382252,3.5598373514552044,False,0.6579822895495073,B,0.4964149154213641,0.23081053446877603,0.0,0.0,0.0,0.0
BLOK,WGMI,crypto,0.8965182684434095,0.22565909631804,98.56983295187634,0.18193686211501792,0.25712812565797843,0.28541556005851787,0.6617444422632222,0.5427083333333333,0.45729166666666665,961.0,0.7313857427996548,1.4150609977365791,False,0.6486916612303384,B,0.34869166123033835,0.2,0.0,0.0,0.4,0.0
EMB,PCY,credit_rates,0.958843645559691,0.02823534053492096,41.38196589671027,0.20498366921198252,0.2588262369945637,0.0343786419463324,0.04268901851525797,0.5154362416107383,0.48389261744966444,1491.0,0.7082699731863338,2.366245638136722,False,0.6455435163634273,B,0.38530825473787195,0.3717646594650791,0.0,0.0,0.0,0.0
XLY,IYC,us_sectors_rotation,0.9727651742773713,0.07710823939926362,72.95486526084737,0.17592437247754802,0.2614377378415513,0.06637445215095784,0.12816742027533046,0.5134228187919463,0.4865771812080537,1491.0,0.9644560107628632,0.29845352867623376,False,0.6423916729816428,B,0.3563674405611273,0.32289176060073643,0.0,0.0,0.15,0.0
KBE,KRE,us_sectors_rotation,0.9936658495473721,0.9775420158000105,inf,0.6128456081940903,0.8515841305683262,0.04129580518510378,0.08042439255944211,0.5167785234899329,0.4825503355704698,1491.0,0.8930723088912735,0.2565615628721698,False,0.6395818526178605,B,1.2073460117407298,0.0,0.0,0.0,0.15,0.6277641591228693
VNQ,REM,fx_macro,0.7088265240031812,0.08202151403897878,61.676228605332746,0.18435325841372602,0.24398212350356305,0.18326952539681737,0.3034521229085003,0.5080536912751678,0.4919463087248322,1491.0,0.3320465035718457,3.4063957335346897,False,0.611656642580765,B,0.34907170240805013,0.31797848596102124,0.0,0.0,0.1,0.0
XME,GDXJ,commodities,0.5873110512921923,0.7397763566975145,503.72983112158136,0.49963183213136897,0.73604555287132,0.29530750224568036,0.53362685855432,0.4986577181208054,0.5013422818791946,1491.0,0.3872265688008099,2.3723532328755343,False,0.6041911819702065,B,1.0041911819702065,0.0,0.0,0.0,0.0,0.4
EEMS,EEM,intl_equity,0.9030898817816336,0.555919119541388,433.77751846955505,0.5107699457058519,0.6502202406859895,0.08543189683400815,0.21860316840683947,0.5422818791946309,0.4570469798657718,1491.0,0.7497270481763487,1.15394009834508,False,0.6015520508179076,B,0.9615520508179077,0.0,0.0,0.0,0.1,0.4
QUAL,VLUE,thematic_factor,0.8943706637031005,0.22233870631083963,142.80207609198195,0.17309253469530442,0.26875099957461074,0.14345212164069984,0.3062924718938316,0.5140939597315436,0.48590604026845635,1491.0,1.302199882542129,-1.0494116266611622,False,0.5950923849596552,B-,0.3550923849596553,0.2,0.0,0.0,0.25,0.0
COIN,BKCH,crypto,0.8155374819188881,0.29048194121624826,116.03931020372708,0.15079308029981184,0.22253429807617897,0.5123635920198698,1.0226493812078656,0.49321266968325794,0.5067873303167421,1106.0,1.062249548750508,0.989733061439722,True,0.5886759192890791,B-,0.28867591928907915,0.2,0.0,0.0,0.4,0.0
RINF,VTIP,fx_macro,0.235451877856408,0.11420069227374874,105.95846444886291,0.21077652271477912,0.2594739245827197,0.16266260141878197,0.30977269679609876,0.5221476510067115,0.47516778523489933,1491.0,-1.2185105989006944,8.181935539075411,False,0.5862723313951368,B-,0.3862128159867609,0.2857993077262513,0.0,0.0,0.0,0.0
TLT,EDV,credit_rates,0.9756549925892567,0.004224916798661123,25.627640824291987,0.15823164798112238,0.20971959386094863,0.038467262766221325,0.03954500327019339,0.5134228187919463,0.4865771812080537,1491.0,0.7039225536822501,1.504654619396316,False,0.5812870218593198,B-,0.30424446361838253,0.3957750832013389,0.0,0.0,0.0,0.0
EWJ,EWH,intl_equity,0.5298530803898095,0.7011000376499998,207.55975879404892,0.2946862949677748,0.39816885536373053,0.1927821912796245,0.4234974235164546,0.5174496644295302,0.4825503355704698,1491.0,0.005488503078182553,4.137015166480123,False,0.564934545252057,B-,0.564934545252057,0.0,0.0,0.0,0.0,0.0
QQQ,IWF,us_core_style,0.9884022313761345,0.015659603197004757,64.66814455291485,0.21187016429609337,0.3154494267061172,0.03863760809245228,0.078598603032904,0.5067114093959731,0.49328859060402686,1491.0,1.026898445699559,0.10815868594288247,False,0.5601138790895723,B-,0.4311127909297173,0.38434039680299525,0.0,0.0,0.0,0.1400371896022416
XBI,ARKG,thematic_factor,0.8567791233927371,0.6832585967453475,150.9414870728314,0.22710609738298485,0.34324335996829813,0.21760869584503803,0.5186622012080733,0.5120805369127517,0.4879194630872483,1491.0,0.36104218063213256,3.2487535937452305,False,0.5570032053366321,B-,0.4570032053366321,0.0,0.0,0.0,0.25,0.0
UUP,DBV,commodities,0.015361762364086009,0.6251413828983798,121.31803328311922,0.1958993574987747,0.31967014886402956,0.09970530231397647,0.24114751461073025,0.4975186104218362,0.5012406947890818,807.0,0.5505894985670433,1.5007757173943232,False,0.5548455114113808,B-,0.4148455114113808,0.2,0.0,0.0,0.0,0.0
XLY,XRT,us_sectors_rotation,0.7620930046018307,0.6382535485689926,186.3859003369815,0.23442502575873447,0.32081251419448276,0.16802407097406805,0.28838335189758446,0.5154362416107383,0.48456375838926175,1491.0,0.6322986366218114,1.7688557344742781,False,0.5532261186569207,B-,0.4532261186569207,0.0,0.0,0.0,0.25,0.0
XME,XLB,us_sectors_rotation,0.794609990843042,0.7322520109179353,177.114554612124,0.22740540910035706,0.3365724689830852,0.31246167898301375,0.7318157251294255,0.5046979865771812,0.49530201342281877,1491.0,2.1680776680131504,-4.12690660833199,False,0.5483698228859282,B-,0.4483698228859282,0.0,0.0,0.0,0.25,0.0
SLV,SIL,commodities,0.764091460978385,0.5512362552224462,228.08153205650532,0.4876530123419709,0.5917114419362755,0.2062028574074976,0.3585589825200226,0.5060402684563758,0.49395973154362416,1491.0,0.6605046884782902,0.7997117907309113,False,0.5346798420469632,B-,0.8946798420469632,0.0,0.0,0.0,0.1,0.4
XLY,XLC,us_sectors_rotation,0.8166454289716217,0.04000047057335844,63.036749682562174,0.09083428376730492,0.1376149695058124,0.15572424256459627,0.26715559430571556,0.5033557046979866,0.4966442953020134,1491.0,0.7164061853987641,1.3792871210299738,False,0.5338213211339083,B-,0.18182165053525928,0.3599995294266416,0.0,0.0,0.25,0.0
AGG,BNDX,credit_rates,0.7274730699124587,0.0005680875809405563,29.45368960671195,0.10291022909683904,0.14901647292480966,0.045559045523861606,0.07050856941733574,0.5026845637583892,0.4959731543624161,1491.0,1.0487946953513365,0.5060484806605343,False,0.5254139274492007,B-,0.2058115887558591,0.39943191241905945,0.0,0.0,0.1,0.0
IWO,IWN,thematic_factor,0.8960286534562696,0.41832246511602594,171.86684874555505,0.21689892758355223,0.30836436459052025,0.13108620289080825,0.4588226812566747,0.5348993288590604,0.4651006711409396,1491.0,0.7420593942497047,1.8465146694846375,False,0.5235775291717829,B-,0.4235775291717829,0.0,0.0,0.0,0.25,0.0
WOOD,CUT,commodities,0.9464707368344699,0.04126831692585002,40.17478696748768,0.11477817218590287,0.16963180901792854,0.08176599804646824,0.11145374696978205,0.5033557046979866,0.4966442953020134,1491.0,1.0728004315360637,0.6244753104737542,False,0.5224035417109621,B-,0.2312913635590572,0.35873168307415,0.0,0.0,0.1,0.0
XLU,TLT,thematic_factor,-0.024499767007739023,0.099666979741241,62.80452064798765,0.13292743831282405,0.17622446442626963,0.2283399865189807,0.42294394622911646,0.5302013422818792,0.4697986577181208,1491.0,-0.28567938660463815,4.891489150640799,False,0.5180587986677617,B-,0.24782568448663042,0.300333020258759,0.0,0.0,0.15,0.0
VIG,SCHD,thematic_factor,0.9249731804600921,0.9383581211834691,2004.1962525575066,0.4059354840087264,0.5892974727083851,0.07937594277831829,0.21226507293688268,0.5228187919463088,0.4771812080536913,1491.0,1.0572150666289413,1.7114692541560084,False,0.5141984134458583,B-,0.8141984134458583,0.0,0.0,0.0,0.25,0.4
TLT,ZROZ,credit_rates,0.9792798904432141,0.5935882521289398,134.58551293855973,0.1912009128747169,0.26108642335263027,0.03479312571244742,0.06917354190690883,0.5080536912751678,0.4919463087248322,1491.0,0.671703293384293,1.6233167711497405,False,0.5125779383834199,B-,0.3725779383834199,0.2,0.0,0.0,0.0,0.0
XLRE,IYR,us_sectors_rotation,0.9858820960259626,0.00028696314261384824,33.61933651824351,0.14137795123783278,0.17800633784556014,0.040634025396333796,0.07361935224244043,0.5234899328859061,0.47651006711409394,1491.0,0.9868987716882437,-0.766785895109761,False,0.5062741927190036,B-,0.26451000068487607,0.3997130368573862,0.0,0.0,0.15,0.09803493376604282
RINF,TIP,fx_macro,0.22778357474138697,0.018042333742130427,65.69422889307538,0.12829955819234826,0.15964084605359577,0.17053775762140594,0.32172880635012113,0.5174496644295302,0.4812080536912752,1491.0,-0.8973028694026778,7.683357306048341,False,0.5009839406833716,B-,0.23361357430286284,0.3819576662578696,0.0,0.0,0.0,0.0
IWM,IWN,us_core_style,0.9704383044021867,0.3663289278440688,158.20627190545846,0.24608761131941817,0.35182011901821136,0.06691419185068812,0.22307671577249089,0.5295302013422819,0.4704697986577181,1491.0,0.8835601139441976,0.8724502693083434,False,0.4879001603167163,B-,0.4879001603167163,0.0,0.0,0.0,0.0,0.0
TIP,IEF,credit_rates,0.7515823197667244,0.11321380731334879,116.32588008210288,0.13471840327613124,0.15572106924836082,0.04611904437930717,0.10765977441788266,0.5221476510067115,0.4778523489932886,1491.0,0.6930297651911139,1.5285140190242608,False,0.48232029114228203,B-,0.24156995626162617,0.28678619268665123,0.0,0.0,0.1,0.0
XLK,SMH,us_sectors_rotation,0.9112941993974697,0.001716615894242185,31.240211134133556,0.051669795343642355,0.07707357567738973,0.11525392611354046,0.18498171467856928,0.5140939597315436,0.48590604026845635,1491.0,0.6857809677559377,0.972705686727668,False,0.48072003289827425,B-,0.10192166402424378,0.3982833841057578,0.0,0.0,0.25,0.0
PHO,CGW,thematic_factor,0.9300968778953449,0.33587713241718464,134.19500837875478,0.11064877015897016,0.17689855438760024,0.09940480326132596,0.18487307596502678,0.5053691275167785,0.49463087248322146,1491.0,1.2696251762185802,-0.9943566786794062,False,0.47078029671098975,B-,0.2307802967109898,0.2,0.0,0.0,0.25,0.0
ICLN,TAN,thematic_factor,0.9296403339392434,0.1606905730801368,72.3413222492684,0.10385324213683753,0.14589925266811313,0.11791023950206272,0.26876767927085465,0.5174496644295302,0.4818791946308725,1491.0,0.6837195547804188,0.07507377987768171,False,0.46812396426300384,B-,0.2006073654190996,0.23930942691986323,0.0,0.0,0.25,0.0
HYG,SRLN,credit_rates,0.7413392716275888,0.1706187570067192,68.06461141272537,0.12928406188853778,0.19185563535257247,0.06982238475096189,0.14086472019807683,0.49328859060402686,0.5067114093959731,1491.0,1.173413514860477,-0.02888354579696273,False,0.4613325823266735,B-,0.26076571223137696,0.22938124299328083,0.0,0.0,0.1,0.0
XLU,XLP,us_sectors_rotation,0.739832410780657,0.13295440205927128,76.22373166120609,0.08765568086856615,0.12696698336034412,0.1508487391334545,0.3016464736001123,0.5100671140939598,0.489261744966443,1491.0,0.9976521765850295,-0.7344522792920749,False,0.45743155830731486,B-,0.17049963974880478,0.26704559794072874,0.0,0.0,0.25,0.0
EMB,VWOB,credit_rates,0.979091610464335,0.12151001973961534,29.825248662911797,0.12707042634341506,0.16479837081234255,0.024613213443488255,0.03684762124933183,0.489261744966443,0.5093959731543625,1491.0,1.025930873146921,0.2287111458598199,False,0.43663531966933744,B-,0.2416923334870682,0.2784899802603847,0.0,0.0,0.0,0.0
XLV,XLY,us_sectors_rotation,0.6238661565385821,0.18281418001825644,106.76638675872051,0.1093068236133283,0.16297942318053418,0.1435405114740088,0.32815561509985613,0.5,0.4993288590604027,1491.0,0.4931725755642822,2.665394977140388,False,0.4288593815249256,B-,0.21682930753770507,0.21718581998174358,0.0,0.0,0.15,0.0
ICLN,XLE,thematic_factor,0.43868503043983476,0.3172640165353735,162.72841982623763,0.20178016792424716,0.2683149043583053,0.3500458812372536,1.0472141547642044,0.49395973154362416,0.5060402684563758,1491.0,-0.1709920676445826,3.4223371432739373,False,0.4286563178797768,B-,0.3686563178797768,0.0,0.0,0.0,0.15,0.0
SHY,IEF,credit_rates,0.7802932462780576,0.35147296749732215,110.47992494606741,0.1300047609370252,0.16998773629670605,0.012626203040319006,0.028209187389856893,0.5187919463087248,0.4791946308724832,1491.0,0.23502496119563973,3.3343222739795886,False,0.42843199259692233,B-,0.2484319925969223,0.2,0.0,0.0,0.1,0.0
MTUM,QUAL,thematic_factor,0.8731875855894129,0.4272203747037547,164.2697846865761,0.17323316348511222,0.22536430000246668,0.12068497625201775,0.3347047753738712,0.5288590604026846,0.47114093959731546,1491.0,0.8507401858234709,0.9388747551697803,False,0.4242940779793615,B-,0.3242940779793615,0.0,0.0,0.0,0.25,0.0
GLD,GDX,commodities,0.7488119273160845,0.19911529829943692,90.90897635457215,0.12291334455912388,0.17046732489500213,0.22718033813091096,0.43663892499180257,0.5120805369127517,0.4879194630872483,1491.0,0.8098332362845438,2.3943599456009017,False,0.4141269846761835,B-,0.2335076934857893,0.2008847017005631,0.0,0.0,0.1,0.0
RINF,IEF,fx_macro,-0.328516553547085,0.003066487016612057,43.777829467021476,0.0742805742720055,0.09379035779521154,0.1383330637407743,0.22198453033056875,0.5140939597315436,0.48590604026845635,1491.0,-0.8804500755637263,7.511690673475561,False,0.41334759321041376,B-,0.1354941341220422,0.39693351298338797,0.0,0.0,0.0,0.0
QQQ,QQQE,us_core_style,0.9545289298582159,0.23844897419265726,95.77879291111034,0.13456277014880788,0.2086115421575676,0.14009131211082307,0.364012396033786,0.49261744966442955,0.5073825503355704,1491.0,1.5221002443322467,-0.7175249121131513,False,0.4133106017384295,B-,0.27331060173842947,0.2,0.0,0.0,0.0,0.0
MUB,TFI,credit_rates,0.846267353448111,5.502024920113217e-07,7.1602387997642865,0.05495390746939266,0.05271311948777353,0.033163824789756303,0.05004593243363065,0.5080536912751678,0.4885906040268456,1491.0,0.7182264530589756,1.9192770945538182,False,0.41085178732041716,B-,0.09085217246216151,0.399999449797508,0.0,0.0,0.1,0.0
XLE,XOP,us_sectors_rotation,0.9175633791711683,0.22308142844670692,77.37248222893948,0.09349572209783458,0.11877942697436389,0.16504114279536014,0.5384490866518452,0.5080536912751678,0.4919463087248322,1491.0,0.8836100596886284,-0.6010629937306229,False,0.4058723392468524,B-,0.1658723392468524,0.2,0.0,0.0,0.25,0.0
CORN,WEAT,commodities,0.6314982390946026,0.602444675238697,298.6054632386332,0.39835231678750027,0.585539001820903,0.17416490661891504,0.2197870043653518,0.4993288590604027,0.49798657718120803,1491.0,0.6607346269480376,0.7068593153873906,False,0.4038338779748253,B-,0.8038338779748253,0.0,0.0,0.0,0.0,0.4
FRI,IYR,intl_equity,0.9805603442277504,0.36721150037003497,118.46794099935832,0.13453250698710176,0.18194592296884068,0.05138137957495664,0.06149392307044055,0.4959731543624161,0.5040268456375839,1491.0,1.0713137412913203,-1.5851606200851398,False,0.3913257041413744,B-,0.26066477460388143,0.2,0.0,0.0,0.0,0.009339070462507001
XLK,SOXX,us_sectors_rotation,0.9086896562160643,0.039130265369928086,51.42193587168056,0.017564941546491353,0.028394313858861188,0.1393087504173678,0.2328719972695561,0.4919463087248322,0.5080536912751678,1491.0,0.8777447159469232,-0.03838930811278818,False,0.3853923355433534,B-,0.032783521302303054,0.36086973463007194,0.0,0.0,0.25,0.0
GDXJ,SILJ,commodities,0.9297165570151789,0.4075788385398176,162.598165780814,0.18980482101534266,0.22695955143804172,0.17856645601445517,0.49405129977690176,0.5221476510067115,0.4778523489932886,1491.0,0.9880294644602644,1.3443890613337919,False,0.3787954810264338,B-,0.3387954810264338,0.0,0.0,0.0,0.1,0.0
DBB,PICK,commodities,0.5905760140862433,0.02151439794266378,37.19670016883996,0.061060286816597927,0.08378751977983745,0.18453764460454594,0.3453670447201542,0.5026845637583892,0.49731543624161073,1491.0,0.6663133538024097,0.5087263043628614,False,0.3777441312082165,B-,0.11280420976808106,0.3784856020573363,0.0,0.0,0.0,0.0
VCSH,SHY,credit_rates,0.5433507113842984,0.0026625650345099123,60.387756989167336,0.060793203349120896,0.055620178720599246,0.0356669091423899,0.14865040813860642,0.5335570469798657,0.4604026845637584,1491.0,1.294097326030113,-1.357697785620986,False,0.37489052476661133,B-,0.09675432029076825,0.3973374349654901,0.0,0.0,0.0,0.0
UUP,FXB,fx_macro,-0.7204928027963261,0.5745851319686999,177.66834430660217,0.2176293655774588,0.21094757345988785,0.06198451339801939,0.0865291791471976,0.5543624161073826,0.44563758389261743,1491.0,-0.9315097180192865,7.794604691838007,False,0.3635620834164363,B-,0.3635620834164363,0.0,0.0,0.0,0.0,0.0
EWJ,EWT,intl_equity,0.633537558059308,0.3559833271041578,130.76276741573164,0.1067162658940528,0.1737631613623814,0.15008913314327527,0.28602064573708175,0.4986577181208054,0.5013422818791946,1491.0,0.534248074135646,2.052569549117579,False,0.3626300659329781,B-,0.22263006593297813,0.2,0.0,0.0,0.0,0.0
IHY,HYG,credit_rates,0.7321158810418914,0.00014603148619883412,17.619435819300868,0.015338087337212156,0.019489164536145364,0.11348216502581562,0.18180585948806716,0.48456375838926175,0.5147651006711409,1491.0,1.6172172090331707,-4.001318412250541,False,0.3452421632824134,B-,0.025344385322752568,0.3998539685138012,0.0,0.0,0.1,0.0
XLU,XLV,us_sectors_rotation,0.6656734958274502,0.2107034353153216,92.26828356247535,0.05592813630925237,0.0762969700281952,0.17141165973072864,0.3708454146617779,0.5194630872483221,0.48053691275167787,1491.0,0.6127443729419771,0.562183763222103,False,0.34191910703575346,B-,0.10191910703575345,0.2,0.0,0.0,0.25,0.0
XHB,ITB,us_sectors_rotation,0.9732087698436671,0.20933418655355207,93.43397296440584,0.0720681237409812,0.10365425871656321,0.07997525633133473,0.15984964881308183,0.5033557046979866,0.4966442953020134,1491.0,0.9772472689169052,0.10775948338588481,False,0.3414291118663138,B-,0.1414291118663138,0.2,0.0,0.0,0.15,0.0
LQD,BND,credit_rates,0.8691640320444481,1.1872381416276258e-05,29.488675382889568,0.012140120997060215,0.01423197855262781,0.0535142468252973,0.16071592940580448,0.508724832214765,0.4906040268456376,1491.0,1.207793701982836,-0.4973304202157811,False,0.33887987672879216,B-,0.018888187395783594,0.3999881276185837,0.0,0.0,0.1,0.0
IEMG,VWO,intl_equity,0.9857025609103881,0.0023376834862888878,34.5718638779146,0.08158204580391909,0.10348065896523499,0.037391527522593934,0.0822507367516736,0.48523489932885905,0.5147651006711409,1491.0,1.0567100817630861,-0.023289441725815596,False,0.33569443206434585,B-,0.1523734923445501,0.39766231651371114,0.0,0.0,0.0,0.09504268183980202
FXE,FXB,fx_macro,0.7205473273468986,0.05865728419258822,66.01612162472368,0.025117762194051173,0.041373302144293585,0.06294427444282277,0.1486044670275497,0.47516778523489933,0.5248322147651007,1491.0,0.9809822892104948,-0.09288239680828703,False,0.33004688541969396,B-,0.05110698435450569,0.3413427158074118,0.0,0.0,0.1,0.0
XLP,IYK,us_sectors_rotation,0.9043964385415417,0.038110705905832605,53.13170887437159,-0.010903908714548093,-0.014606453744400796,0.08608028600269578,0.1693146761437423,0.5161073825503356,0.48389261744966444,1491.0,0.5637994075104981,1.9582722760709008,False,0.32880778600741367,B-,-0.024514719858503495,0.3618892940941674,0.0,0.0,0.25,0.0
EZU,EWG,intl_equity,0.9758257955866916,0.7777996088480208,453.0802373116127,0.3607832913720008,0.5232601039782807,0.05378468364829554,0.12351720766161867,0.5221476510067115,0.4771812080536913,1491.0,0.875461784973356,0.8282673059862109,False,0.3245950200035649,B-,0.7245950200035649,0.0,0.0,0.0,0.0,0.4
PFF,PGX,fx_macro,0.9508415224043777,0.0722139945577013,48.47500135996755,0.05469092086861219,0.06083509191342318,0.05811050736279883,0.13773984039303588,0.5335570469798657,0.46174496644295304,1491.0,0.7433306607473785,1.6240213762895503,False,0.3239708922097568,B-,0.0945206884001477,0.32778600544229874,0.0,0.0,0.0,0.0
MSTR,IBIT,crypto,0.7682321320712302,0.2672072397440643,33.857493203775135,0.0195584858230291,0.02637883269990691,0.6382380581613453,0.9079782165964714,0.5094339622641509,0.49056603773584906,478.0,1.836002089404565,-1.6380476348363828,True,0.32305529467184124,B-,0.023055294671841232,0.2,0.0,0.0,0.4,0.0
EWA,EWS,intl_equity,0.7763904898284226,0.17052627565254863,63.576417684548474,0.0641756194361817,0.07954572222507802,0.19122847755686276,0.3538180136681319,0.5073825503355704,0.49261744966442955,1491.0,0.5761968028150727,1.4051154365366536,False,0.3134128717635897,B-,0.11278126472037367,0.2294737243474514,0.0,0.0,0.1,0.0
XLU,XLRE,thematic_factor,0.769715429145175,0.7139424765351835,225.63692510200337,0.30593895490670786,0.4413036405293507,0.1449066154580032,0.1987989161145025,0.5228187919463088,0.4771812080536913,1491.0,0.6183390570424271,1.2572847557845805,False,0.3108755249549633,B-,0.6108755249549633,0.0,0.0,0.0,0.25,0.4
IEI,SHY,credit_rates,0.8892696505054772,0.0053738834632984615,31.53389494005841,-0.0032831528522102365,-0.0048813848226995915,0.021615934015130848,0.032024591057166596,0.47583892617449663,0.5208053691275167,1491.0,2.334253911588277,-5.525407389828961,False,0.30889766752644776,B-,-0.007340614049243283,0.39462611653670154,0.0,0.0,0.1,0.0
RINF,TLT,fx_macro,-0.33890598499007263,0.009810247616626027,51.55034332326108,0.02079243236059129,0.026056006226708103,0.13721052538342854,0.22692380114264132,0.5080536912751678,0.4919463087248322,1491.0,-0.37493921364258825,5.203233549068224,False,0.30762598736479596,B-,0.03449316069643413,0.390189752383374,0.0,0.0,0.0,0.0
HYG,JNK,credit_rates,0.9926048667561609,0.5672076098143468,119.22512352899444,0.1875686562665202,0.24799907203366434,0.016416103956271154,0.02142919779560426,0.5060402684563758,0.49261744966442955,1491.0,0.8784614053490388,0.35067262199864047,False,0.2906583101314913,C,0.3607394227341731,0.2,0.0,0.0,0.0,0.21008111260268175
EWC,EWH,intl_equity,0.5772535303348687,0.8070383768869954,285.34078876799333,0.3808897284238125,0.44856854888910047,0.24589735632323692,0.6094215718328817,0.536241610738255,0.46308724832214765,1491.0,-0.1751924431939491,4.10380876647993,False,0.28269928120952514,C,0.6826992812095252,0.0,0.0,0.0,0.0,0.4
XME,GDX,us_sectors_rotation,0.5329683684076068,0.6639637857895712,366.60923981965186,0.31118407995813907,0.4611316343741727,0.3132892307905072,0.5712731174601302,0.4986577181208054,0.5013422818791946,1491.0,0.6433470624785489,1.5572759388781479,False,0.28255076167085724,C,0.6225507616708573,0.0,0.0,0.0,0.15,0.4
DIA,RSP,us_core_style,0.956062967307847,0.5598275298336975,184.6348728443885,0.1389557357434693,0.20825328228233891,0.05954647432544433,0.1359310808812717,0.4966442953020134,0.5033557046979866,1491.0,0.9132823035636828,1.2938858374618984,False,0.28201441172348113,C,0.28201441172348113,0.0,0.0,0.0,0.0,0.0
VLUE,SPYV,thematic_factor,0.9588878394314296,0.5800793340728203,166.15270633146332,0.11355869850895388,0.14830648941439914,0.10405343564633154,0.24750157708151832,0.5120805369127517,0.4879194630872483,1491.0,0.6917260396974472,1.9982049801239263,False,0.2724232095574029,C,0.2124232095574029,0.0,0.0,0.0,0.15,0.0
IYT,XLI,us_sectors_rotation,0.9049232552932067,0.22236907762594865,98.65057089057586,0.016308867092471358,0.02355485748911982,0.13826526088584049,0.30122685989027165,0.5100671140939598,0.4899328859060403,1491.0,0.6707089887550087,0.9716593961114262,False,0.26677273013704983,C,0.026772730137049797,0.2,0.0,0.0,0.25,0.0
TIP,SHY,credit_rates,0.6055498115010016,0.05918226679657893,78.62785895110108,0.016126783659913116,0.020077655116769233,0.057270935814934296,0.1274247211804571,0.49261744966442955,0.5053691275167785,1491.0,2.8317199720586608,-7.785729818785675,False,0.26620506106043723,C,0.027632647818042436,0.3408177332034211,0.0,0.0,0.0,0.0
SPY,IWM,us_core_style,0.8676063276446935,0.5505892800321472,238.18628640863741,0.31116135017626717,0.4528592466084555,0.15655117308529537,0.4453210548141877,0.5181208053691275,0.4818791946308725,1491.0,1.108976471635844,0.25739277440963626,False,0.25925640170590236,C,0.6192564017059023,0.0,0.0,0.0,0.1,0.4
XLP,XLY,us_sectors_rotation,0.5663978628848634,0.05429298872627994,63.81543823970924,-0.023781916540525663,-0.03405372939302775,0.1367928132269064,0.24823441383440947,0.4919463087248322,0.5080536912751678,1491.0,0.38899731975912766,2.5543101606393295,False,0.24941069249927075,C,-0.052584215392333274,0.34570701127372006,0.0,0.0,0.15,0.0
EWY,EWT,intl_equity,0.7557399657411964,0.3787599834466945,124.51259895979474,0.034796424043092675,0.05765427121577458,0.18431209149019298,0.5683024500470513,0.49328859060402686,0.5067114093959731,1491.0,0.8411255623181768,0.8876468390151766,False,0.24378836489319386,C,0.06378836489319385,0.2,0.0,0.0,0.1,0.0
